product_update_id;update_date;product_id;description;update_type_id;creation_date;ts
1;2004-11-05 00:00:00;1;10.3.6 update available for download;3;2004-11-05 00:00:00;2008-07-26 03:41:44
2;2003-06-23 00:00:00;2;Safari 1.0 Announced and available for download (v85.5);1;2003-06-23 00:00:00;2008-07-26 03:41:44
6;2004-10-27 00:00:00;1;Security  Update 2004-10-27;4;2004-10-27 00:00:00;2008-07-26 03:41:44
7;2004-10-04 00:00:00;1;Security  Update 2004-09-30;4;2004-10-04 00:00:00;2008-07-26 03:41:44
9;2004-09-23 00:00:00;1;Java  1.4.2 Update 2 released;4;2004-09-23 00:00:00;2008-07-26 03:41:44
10;2003-10-24 00:00:00;2;Safari 1.1 Available with Panther (OS10.3);3;2003-10-24 00:00:00;2008-07-26 03:41:44
11;2004-02-02 00:00:00;2;Safari 1.2 available for download (OS10.3 only) (v125);3;2004-02-02 00:00:00;2008-07-26 03:41:44
13;2004-09-16 00:00:00;1;Security  Update 2004-09-16;4;2004-09-16 00:00:00;2008-07-26 03:41:44
14;2004-09-14 00:00:00;1;Security  Update 2004-09-07 v1.1;4;2004-09-14 00:00:00;2008-07-26 03:41:44
15;2003-05-15 00:00:00;2;Safari 1.0 beta 2 (v74) available for download;5;2003-05-15 00:00:00;2008-07-26 03:41:44
16;2004-09-07 00:00:00;1;Security  Update 2004-09-07;4;2004-09-07 00:00:00;2008-07-26 03:41:44
19;2004-05-17 00:00:00;14;GarageBand  1.1 update available - 37.2MB;3;2004-05-17 00:00:00;2008-07-26 03:41:44
20;2004-02-12 00:00:00;14;GarageBand  1.0.1 update available - 21MB;4;2004-02-12 00:00:00;2008-07-26 03:41:44
21;2004-01-06 00:00:00;14;GarageBand 1.0 announced MWSF04 (music recording app) available Jan 16;1;2004-01-06 00:00:00;2008-07-26 03:41:44
22;2003-04-14 00:00:00;2;Safari 1.0 beta 2 (v73) available for download;5;2003-04-14 00:00:00;2008-07-26 03:41:44
23;2003-02-12 00:00:00;2;Safari 1.0 beta (v60) available for download;5;2003-02-12 00:00:00;2008-07-26 03:41:44
24;2003-01-10 00:00:00;2;Safari 1.0 beta (v51) available for download;5;2003-01-10 00:00:00;2008-07-26 03:41:44
25;2003-01-07 00:00:00;2;Safari 1.0 beta (v48) announce at MWSF & available for download;5;2003-01-07 00:00:00;2008-07-26 03:41:44
26;2003-10-24 00:00:00;17;Keynote 1.1.1 available for download;4;2003-10-24 00:00:00;2008-07-26 03:41:44
27;2003-06-04 00:00:00;17;Keynote 1.1 available for download;3;2003-06-04 00:00:00;2008-07-26 03:41:44
28;2003-02-27 00:00:00;17;Keynote 1.0.1 available for download;4;2003-02-27 00:00:00;2008-07-26 03:41:44
29;2003-01-07 00:00:00;17;Keynote 1.0 announced at MWSF;1;2003-01-07 00:00:00;2008-07-26 03:41:44
30;2004-10-28 00:00:00;19;Logic  Express 7 shipping;5;2004-10-28 00:00:00;2008-07-26 03:41:44
31;2004-09-29 00:00:00;19;Logic  Express 7 announced;2;2004-09-29 00:00:00;2008-07-26 03:41:44
32;2004-01-15 00:00:00;19;Logic  Express 1 announced (NAMM) US$299 available March (audio creation);1;2004-01-15 00:00:00;2008-07-26 03:41:44
33;2004-08-09 00:00:00;1;10.3.5  update available + Security Update 2004-08-09;3;2004-08-09 00:00:00;2008-07-26 03:41:44
34;2004-06-28 00:00:00;1;10.4  Tiger demoed at WWDC - available first half 2005;5;2004-06-28 00:00:00;2008-07-26 03:41:44
35;2004-06-07 00:00:00;1;Security  Update 2004-06-07;4;2004-06-07 00:00:00;2008-07-26 03:41:44
36;2004-05-26 00:00:00;1;10.3.4  update available;3;2004-05-26 00:00:00;2008-07-26 03:41:44
37;2004-05-21 00:00:00;1;Security  Update 2004-05-24 (mismatch of dates is unknown);4;2004-05-21 00:00:00;2008-07-26 03:41:44
38;2004-05-30 00:00:00;1;Security  Update 2004-05-03;4;2004-05-30 00:00:00;2008-07-26 03:41:44
39;2004-04-05 00:00:00;1;Security  Update 2004-04-05 (for 10.3.3 and 10.2.8);4;2004-04-05 00:00:00;2008-07-26 03:41:44
40;2004-03-15 00:00:00;1;10.3.3 update available for download;3;2004-03-15 00:00:00;2008-07-26 03:41:44
41;2004-02-23 00:00:00;1;Security Update 2004-02-23;4;2004-02-23 00:00:00;2008-07-26 03:41:44
42;2004-02-02 00:00:00;1;Java 1.4.2 update released;4;2004-02-02 00:00:00;2008-07-26 03:41:44
43;2004-01-26 00:00:00;1;Security Update 2004-01-26 + Airport Software 3.3;4;2004-01-26 00:00:00;2008-07-26 03:41:44
44;2003-12-19 00:00:00;1;Security Update 2003-12-19;4;2003-12-19 00:00:00;2008-07-26 03:41:44
45;2003-12-17 00:00:00;1;10.3.2 update released (build 7D24);3;2003-12-17 00:00:00;2008-07-26 03:41:44
46;2003-12-05 00:00:00;1;Security Update 2003-12-05;4;2003-12-05 00:00:00;2008-07-26 03:41:44
47;2003-11-19 00:00:00;1;Security Update 2003-11-19;4;2003-11-19 00:00:00;2008-07-26 03:41:44
48;2003-11-12 00:00:00;1;Java update 1.4.1 for Panther;4;2003-11-12 00:00:00;2008-07-26 03:41:44
49;2003-11-10 00:00:00;1;10.3.1 update released;3;2003-11-10 00:00:00;2008-07-26 03:41:44
50;2003-11-04 00:00:00;1;Security Update 2003-11-04;4;2003-11-04 00:00:00;2008-07-26 03:41:44
51;2003-10-28 00:00:00;1;Security Update 2003-10-28;4;2003-10-28 00:00:00;2008-07-26 03:41:44
52;2003-10-24 00:00:00;1;10.3 (Panther) available;2;2003-10-24 00:00:00;2008-07-26 03:41:44
53;2003-10-03 00:00:00;1;10.2.8 update available for download (no 10.2.7 - preinstalled on G5);3;2003-10-03 00:00:00;2008-07-26 03:41:44
54;2003-09-08 00:00:00;1;Java 1.4.1 available for download;4;2003-09-08 00:00:00;2008-07-26 03:41:44
55;2003-08-14 00:00:00;1;Security Update 2003-08-14;4;2003-08-14 00:00:00;2008-07-26 03:41:44
56;2003-06-23 00:00:00;1;Panther demo OS10.3, Available 'by the end of the year';5;2003-06-23 00:00:00;2008-07-26 03:41:44
57;2003-06-10 00:00:00;1;Security Update 2003-06-09;4;2003-06-10 00:00:00;2008-07-26 03:41:44
58;2003-05-06 00:00:00;1;10.2.6 update available for download;3;2003-05-06 00:00:00;2008-07-26 03:41:44
59;2003-04-10 00:00:00;1;10.2.5 update available for download;3;2003-04-10 00:00:00;2008-07-26 03:41:44
60;2003-03-11 00:00:00;1;Java 1.4.1 available for download (Jaguar);4;2003-03-11 00:00:00;2008-07-26 03:41:44
61;2003-03-03 00:00:00;1;Security Update 2003-03-03;4;2003-03-03 00:00:00;2008-07-26 03:41:44
62;2003-02-13 00:00:00;1;10.2.4 update available for download;3;2003-02-13 00:00:00;2008-07-26 03:41:44
63;2002-12-19 00:00:00;1;10.2.3 update released;3;2002-12-19 00:00:00;2008-07-26 03:41:44
64;2002-11-11 00:00:00;1;10.2.2 update released;3;2002-11-11 00:00:00;2008-07-26 03:41:44
65;2002-09-18 00:00:00;1;10.2.1 update released;3;2002-09-18 00:00:00;2008-07-26 03:41:44
66;2002-08-23 00:00:00;1;10.2 (Jaguar) released;2;2002-08-23 00:00:00;2008-07-26 03:41:44
67;2004-11-23 00:00:00;7;iCal  1.5.4 available for download (no 1.5.3);4;2004-11-23 00:00:00;2008-07-26 03:41:44
68;2004-01-19 00:00:00;7;iCal  1.5.2 available for download;4;2004-01-19 00:00:00;2008-07-26 03:41:44
69;2003-09-08 00:00:00;7;iCal 1.5.1 available for download - updated interface, faster, timezone feature;3;2003-09-08 00:00:00;2008-07-26 03:41:44
70;2003-01-05 00:00:00;7;iCal 1.0.2 available for download - fixes issues for timezones;4;2003-01-05 00:00:00;2008-07-26 03:41:44
71;2003-01-02 00:00:00;7;iCal  1.0.1 announced & available for download;4;2003-01-02 00:00:00;2008-07-26 03:41:44
72;2003-01-02 00:00:00;7;iCal  1.0.1 announced & available for download;4;2003-01-02 00:00:00;2008-07-26 03:41:44
73;2002-09-10 00:00:00;7;iCal 1 available for download - exclusive to Jaguar;1;2002-09-10 00:00:00;2008-07-26 03:41:44
74;2004-10-26 00:00:00;9;iTunes  4.7 released, 9 new EU countries iTMS (Canada coming Nov;3;2004-10-26 00:00:00;2008-07-26 03:41:44
75;2004-06-15 00:00:00;9;iTMS  now available in UK, Germany, France. European Union countries coming Oct '04;5;2004-06-15 00:00:00;2008-07-26 03:41:44
76;2004-12-02 00:00:00;1;Security Update 2004-12-02;4;2004-12-02 00:00:00;2008-07-26 03:41:44
77;2004-12-01 00:00:00;9;iTMS  now available in Canada CA$0.99 cheapest of all stores;5;2004-12-01 00:00:00;2008-07-26 03:41:44
78;2004-06-09 00:00:00;9;iTunes  4.6 released, supports AirTunes;3;2004-06-09 00:00:00;2008-07-26 03:41:44
79;2004-05-28 00:00:00;9;iTunes  4.5 released, revised iTMS, more integration with iTMS;3;2004-05-28 00:00:00;2008-07-26 03:41:44
80;2003-12-18 00:00:00;9;iTunes  4.2 quietly released - iTMS now can open in separate window;3;2003-12-18 00:00:00;2008-07-26 03:41:44
81;2003-10-22 00:00:00;9;iTunes 4.1.1 for Windows - fixes some bugs;4;2003-10-22 00:00:00;2008-07-26 03:41:44
82;2003-10-16 00:00:00;9;iTunes  4.1 for Mac & Windows, second generation Music Store;3;2003-10-16 00:00:00;2008-07-26 03:41:44
83;2003-05-27 00:00:00;9;iTunes 4.0.1 update released - limits streaming to local network only;4;2003-05-27 00:00:00;2008-07-26 03:41:44
84;2003-04-28 00:00:00;9;iTunes  4.0 released - new iTunes Music Store (iTMS), AAC Encoding;2;2003-04-28 00:00:00;2008-07-26 03:41:44
85;2002-09-18 00:00:00;9;iTunes 3.0.1 released;4;2002-09-18 00:00:00;2008-07-26 03:41:44
86;2002-07-17 00:00:00;9;iTunes 3 announced;2;2002-07-17 00:00:00;2008-07-26 03:41:44
87;2001-10-23 00:00:00;9;iTunes 2 announced;2;2001-10-23 00:00:00;2008-07-26 03:41:44
88;2004-08-05 00:00:00;11;iPhoto  4.0.3 available to download (4.0.2 was pulled soon after release);4;2004-08-05 00:00:00;2008-07-26 03:41:44
89;2004-08-02 00:00:00;11;iPhoto  4.0.2 available to download;4;2004-08-02 00:00:00;2008-07-26 03:41:44
90;2004-03-22 00:00:00;11;iPhoto  4.0.1 available to download;4;2004-03-22 00:00:00;2008-07-26 03:41:44
91;2004-01-06 00:00:00;11;iPhoto 4 announced MWSF04 available Jan 16 (no version 3) - only available with iLife;2;2004-01-06 00:00:00;2008-07-26 03:41:44
92;2003-01-31 00:00:00;11;iPhoto 2 available for download;5;2003-01-31 00:00:00;2008-07-26 03:41:44
93;2003-01-07 00:00:00;11;iPhoto 2 announce at MWSF;2;2003-01-07 00:00:00;2008-07-26 03:41:44
94;2002-05-08 00:00:00;11;iPhoto 1.1 announced;3;2002-05-08 00:00:00;2008-07-26 03:41:44
95;2002-01-07 00:00:00;11;iPhoto 1 announced;1;2002-01-07 00:00:00;2008-07-26 03:41:44
96;2004-04-28 00:00:00;12;iMovie  4.0.1 update released;4;2004-04-28 00:00:00;2008-07-26 03:41:44
97;2004-01-06 00:00:00;12;iMovie  4 announced MWSF04 available Jan 16;2;2004-01-06 00:00:00;2008-07-26 03:41:44
98;2003-06-03 00:00:00;12;iMovie 3.0.3 available for download;4;2003-06-03 00:00:00;2008-07-26 03:41:44
99;2003-03-06 00:00:00;12;iMovie 3.0.2 available for download;4;2003-03-06 00:00:00;2008-07-26 03:41:44
100;2003-01-31 00:00:00;12;iMovie 3.0.1 available for download;4;2003-01-31 00:00:00;2008-07-26 03:41:44
101;2002-01-07 00:00:00;12;iMoive 3 announced at MWSF;2;2002-01-07 00:00:00;2008-07-26 03:41:44
102;2000-07-19 00:00:00;12;iMovie 2 introduced;2;2000-07-19 00:00:00;2008-07-26 03:41:44
103;1999-10-05 00:00:00;12;iMovie 1 introduced;1;1999-10-05 00:00:00;2008-07-26 03:41:44
104;2004-03-02 00:00:00;13;iDVD 4.0.1 available to download;4;2004-03-02 00:00:00;2008-07-26 03:41:44
105;2004-01-06 00:00:00;13;iDVD 4 announced MWSF04 available Jan 16;2;2004-01-06 00:00:00;2008-07-26 03:41:44
106;2003-01-31 00:00:00;13;iDVD 3 available to purchase (iLife bundle);5;2003-01-31 00:00:00;2008-07-26 03:41:44
107;2003-01-07 00:00:00;13;iDVD 3 announced at MWSF, available 25 Jan;2;2003-01-07 00:00:00;2008-07-26 03:41:44
108;2002-07-17 00:00:00;13;iDVD 2.1 available for download;3;2002-07-17 00:00:00;2008-07-26 03:41:44
109;2001-10-31 00:00:00;13;iDVD 2 introduced;2;2001-10-31 00:00:00;2008-07-26 03:41:44
110;2001-01-09 00:00:00;13;iDVD 1 introduced at MWSF;1;2001-01-09 00:00:00;2008-07-26 03:41:44
111;2004-03-23 00:00:00;20;iChatAV 2.1 available to download via software update;3;2004-03-23 00:00:00;2008-07-26 03:41:44
112;2004-02-05 00:00:00;20;iChatAV 2.1 BETA v151 available to download supports videoconferencing with AOL5.5 for WinXP;5;2004-02-05 00:00:00;2008-07-26 03:41:44
113;2003-10-28 00:00:00;20;iChatAV 2.0 available for Jaguar (OS10.2.5) US$29.95;5;2003-10-28 00:00:00;2008-07-26 03:41:44
114;2003-10-24 00:00:00;20;iChatAV 2.0 Available with Panther (OS10.3) - not yet available for Jaguar (OS10.2);2;2003-10-24 00:00:00;2008-07-26 03:41:44
115;2003-06-23 00:00:00;20;iChatAV BETA Announced, available to download (free in Panther);5;2003-06-23 00:00:00;2008-07-26 03:41:44
116;2004-01-15 00:00:00;16;AppleWorks 6.2.9 available for download;4;2004-01-15 00:00:00;2008-07-26 03:41:44
117;2003-04-23 00:00:00;16;AppleWorks 6.2.7 available for download;4;2003-04-23 00:00:00;2008-07-26 03:41:44
118;2002-04-23 00:00:00;16;AppleWorks 6.2.4 update available for download;4;2002-04-23 00:00:00;2008-07-26 03:41:44
119;2001-07-02 00:00:00;16;AppleWorks 6.2 for OSX announced;3;2001-07-02 00:00:00;2008-07-26 03:41:44
120;2001-04-04 00:00:00;16;AppleWorks 6.1 announced;3;2001-04-04 00:00:00;2008-07-26 03:41:44
121;2000-01-20 00:00:00;16;AppleWorks 6 introduced;2;2000-01-20 00:00:00;2008-07-26 03:41:44
122;2004-04-16 00:00:00;18;Final Cut Express 2.0.3 update available;4;2004-04-16 00:00:00;2008-07-26 03:41:44
123;2004-01-30 00:00:00;18;Final Cut Express 2.0.2 update available;4;2004-01-30 00:00:00;2008-07-26 03:41:44
124;2004-01-06 00:00:00;18;Final Cut Express 2.0 announced MWSF04;2;2004-01-06 00:00:00;2008-07-26 03:41:44
125;2003-06-09 00:00:00;18;Final Cut Express 1.0.1 available for download;4;2003-06-09 00:00:00;2008-07-26 03:41:44
126;2003-01-07 00:00:00;18;Final Cut Express 1.0 announced at MWSF - trimmed down FCP;1;2003-01-07 00:00:00;2008-07-26 03:41:44
135;2004-10-26 00:00:00;15;QuickTime  6.5.2 released (with iTunes 4.7);4;2004-10-26 00:00:00;2008-07-26 03:41:44
136;2004-04-28 00:00:00;15;QuickTime  6.5.1 released (with supprt for iTunes 4.5);4;2004-04-28 00:00:00;2008-07-26 03:41:44
137;2003-12-18 00:00:00;15;QuickTime  6.5 released;3;2003-12-18 00:00:00;2008-07-26 03:41:44
138;2003-10-24 00:00:00;15;QuickTime  for Java update 6.4;4;2003-10-24 00:00:00;2008-07-26 03:41:44
139;2003-10-16 00:00:00;15;QuickTime  6.4 available for download - with new iTunes;3;2003-10-16 00:00:00;2008-07-26 03:41:44
140;2003-06-03 00:00:00;15;QuickTime  6.3 available for download;3;2003-06-03 00:00:00;2008-07-26 03:41:44
141;2003-04-28 00:00:00;15;QuickTime  6.2 available for download - AAC encoding (for iTunes);3;2003-04-28 00:00:00;2008-07-26 03:41:44
142;2003-03-31 00:00:00;15;QuickTime  6.1.1 available for download;4;2003-03-31 00:00:00;2008-07-26 03:41:44
143;2003-02-26 00:00:00;15;QuickTime  Broadcaster 1.0.1 available for download;5;2003-02-26 00:00:00;2008-07-26 03:41:44
144;2003-01-09 00:00:00;15;QuickTime  6.1 available for download from software update;3;2003-01-09 00:00:00;2008-07-26 03:41:44
145;2002-10-18 00:00:00;15;QuickTime  6.0.2 available for download;4;2002-10-18 00:00:00;2008-07-26 03:41:44
146;2002-08-23 00:00:00;15;QuickTime  Streaming Server 4.1.1 available for download;5;2002-08-23 00:00:00;2008-07-26 03:41:44
147;2002-07-23 00:00:00;15;QuickTime  Broadcaster 1 available for download;5;2002-07-23 00:00:00;2008-07-26 03:41:44
148;2002-06-04 00:00:00;15;QuickTime  6 (+ Broadcaster) Public Preview announced;2;2002-06-04 00:00:00;2008-07-26 03:41:44
149;2004-04-18 00:00:00;21;Final Cut Pro HD (v4.5) announced at NAB;2;2004-04-18 00:00:00;2008-07-26 03:41:44
150;2003-12-18 00:00:00;21;FCP 4.1.1 released;4;2003-12-18 00:00:00;2008-07-26 03:41:44
151;2003-11-18 00:00:00;21;FCP 4.1 released - optimised for G5 and Panther;3;2003-11-18 00:00:00;2008-07-26 03:41:44
152;2003-09-05 00:00:00;21;FCP 4.0.2 update available for download;4;2003-09-05 00:00:00;2008-07-26 03:41:44
153;2003-08-12 00:00:00;21;FCP 4.0.1 update available (approx.);4;2003-08-12 00:00:00;2008-07-26 03:41:44
154;2003-06-14 00:00:00;21;FCP 4 now on sale;5;2003-06-14 00:00:00;2008-07-26 03:41:44
155;2003-04-06 00:00:00;21;FCP 4 Announced at NAB - available June 2003;2;2003-04-06 00:00:00;2008-07-26 03:41:44
156;2002-12-05 00:00:00;21;Final Cut Pro 3.0.4 update available for download;4;2002-12-05 00:00:00;2008-07-26 03:41:44
157;2002-05-22 00:00:00;21;Final Cut Pro 3.0.2 update available for download;4;2002-05-22 00:00:00;2008-07-26 03:41:44
158;2001-12-04 00:00:00;21;Final Cut Pro 3 announced at DV Expo;2;2001-12-04 00:00:00;2008-07-26 03:41:44
159;2004-11-23 00:00:00;22;Motion  1.0.1 update available;4;2004-11-23 00:00:00;2008-07-26 03:41:44
160;2004-08-10 00:00:00;22;Motion  1.0 now shipping;5;2004-08-10 00:00:00;2008-07-26 03:41:44
161;2004-04-18 00:00:00;22;Motion  1.0 announced at NAB (like Abode After Effects) US$299 available Summer US;1;2004-04-18 00:00:00;2008-07-26 03:41:44
162;2004-11-05 00:00:00;23;DVD  Studio Pro 3.0.2 released;4;2004-11-05 00:00:00;2008-07-26 03:41:44
163;2004-08-10 00:00:00;23;DVD  Studio Pro 3.0.1 released;4;2004-08-10 00:00:00;2008-07-26 03:41:44
164;2004-04-18 00:00:00;23;DVD  Studio Pro 3 announced at NAB - shipping mid May;2;2004-04-18 00:00:00;2008-07-26 03:41:44
165;2004-03-15 00:00:00;23;DVD Studio Pro 2.0.5 released;4;2004-03-15 00:00:00;2008-07-26 03:41:44
166;2003-12-23 00:00:00;23;DVD Studio Pro 2.0.4 released;4;2003-12-23 00:00:00;2008-07-26 03:41:44
167;2003-12-18 00:00:00;23;DVD Studio Pro 2.0.3 released;4;2003-12-18 00:00:00;2008-07-26 03:41:44
168;2003-11-18 00:00:00;23;DVD  Studio Pro 2.0.2 released - optimised for G5 and Panther;4;2003-11-18 00:00:00;2008-07-26 03:41:44
169;2003-08-06 00:00:00;23;DVD  Studio Pro 2 released;5;2003-08-06 00:00:00;2008-07-26 03:41:44
170;2003-04-06 00:00:00;23;DVD  Studio Pro 2 Announced at NAB - available August 2003;2;2003-04-06 00:00:00;2008-07-26 03:41:44
171;2002-12-05 00:00:00;23;DVD  Studio Pro 1.5.2 available for download;4;2002-12-05 00:00:00;2008-07-26 03:41:44
172;2002-08-06 00:00:00;23;DVD  Studio Pro 1.5.1 available for download;4;2002-08-06 00:00:00;2008-07-26 03:41:44
173;2002-04-05 00:00:00;23;DVD  Studio Pro 1.5 announced;3;2002-04-05 00:00:00;2008-07-26 03:41:44
174;2001-01-09 00:00:00;23;DVD  Studio Pro 1 unveiled at MWSF;1;2001-01-09 00:00:00;2008-07-26 03:41:44
175;2004-04-18 00:00:00;24;Shake 3.5 announced at NAB;3;2004-04-18 00:00:00;2008-07-26 03:41:44
176;2003-11-18 00:00:00;24;Shake 3.0.1 released - optimised for G5 and Panther;4;2003-11-18 00:00:00;2008-07-26 03:41:44
177;2003-06-20 00:00:00;24;Shake 3 Ships;5;2003-06-20 00:00:00;2008-07-26 03:41:44
178;2003-04-06 00:00:00;24;Shake 3 Announced at NAB;2;2003-04-06 00:00:00;2008-07-26 03:41:44
179;2004-09-29 00:00:00;26;Logic  Pro 7 introduced;2;2004-09-29 00:00:00;2008-07-26 03:41:44
180;2004-01-15 00:00:00;26;Logic  Pro 6 announced (NAMM) US$999 available March (audio creation);2;2004-01-15 00:00:00;2008-07-26 03:41:44
184;2004-06-07 00:00:00;27;Airport  Express with AirTunes announced;5;2004-06-07 00:00:00;2008-07-26 03:41:44
185;2004-03-23 00:00:00;27;Wireless  Keyboard/Mouse Firmware 1.1;5;2004-03-23 00:00:00;2008-07-26 03:41:44
186;2004-02-19 00:00:00;27;iSight firmware 1.0.2 available;5;2004-02-19 00:00:00;2008-07-26 03:41:44
187;2003-09-16 00:00:00;27;Wireless keyboard and Mouse (one button) Announced - bluetooth;5;2003-09-16 00:00:00;2008-07-26 03:41:44
188;2003-06-23 00:00:00;27;iSight introduced - Firewire Webcam;5;2003-06-23 00:00:00;2008-07-26 03:41:44
193;2004-11-18 00:00:00;28;iPod  Updated 2004-11-15 include iPod software 3.0.2;4;2004-11-18 00:00:00;2008-07-26 03:41:44
194;2004-10-26 00:00:00;28;U2 iPod Special Edition announced, black, red click wheel iPod Update 2004-10-20 (includes new and existing models software);4;2004-10-26 00:00:00;2008-07-26 03:41:44
195;2004-08-12 00:00:00;28;iPod  Update 2004-08-06 (renamed 2004-08-12) includes OS 3.0.1 for 4th  gen iPod;4;2004-08-12 00:00:00;2008-07-26 03:41:44
196;2004-07-19 00:00:00;28;New  iPods (4th generation) 20GB, 40GB (click wheel) OS 3.0;2;2004-07-19 00:00:00;2008-07-26 03:41:44
197;2004-04-28 00:00:00;28;iPod  Update 2004-04-28 supports iTunes 4.5 (updates all current models);4;2004-04-28 00:00:00;2008-07-26 03:41:44
198;2004-01-06 00:00:00;28;Low end iPod 15GB;3;2004-01-06 00:00:00;2008-07-26 03:41:44
199;2003-10-24 00:00:00;28;iPod Software Update 1.3.1 (original iPod) - improves compatability for Panther;4;2003-10-24 00:00:00;2008-07-26 03:41:44
200;2003-10-16 00:00:00;28;iPod  Software Update 2.1 (dock iPods only) - new Belkin acc. mic & photo  car reader;3;2003-10-16 00:00:00;2008-07-26 03:41:44
201;2003-09-08 00:00:00;28;New iPods models 20/40GB - same style as previous (3rd Gen);3;2003-09-08 00:00:00;2008-07-26 03:41:44
202;2003-04-28 00:00:00;28;New iPods, 10/15/30GB with v2 SW (3rd Gen). Old iPods update to v1.3;2;2003-04-28 00:00:00;2008-07-26 03:41:44
203;2003-03-19 00:00:00;28;iPod Software Update 1.2.6 released - fixes battery issues;4;2003-03-19 00:00:00;2008-07-26 03:41:44
204;2003-01-07 00:00:00;28;Burton Amp snowboard jacket announced (US$499) MWSF;5;2003-01-07 00:00:00;2008-07-26 03:41:44
205;2002-10-02 00:00:00;28;iPod Software Update 1.2.1 released;4;2002-10-02 00:00:00;2008-07-26 03:41:44
206;2002-07-17 00:00:00;28;New & updated Line of iPods & accessories:  new 20GB, remote, case;3;2002-07-17 00:00:00;2008-07-26 03:41:44
207;2002-03-20 00:00:00;28;New 10GB model unveiled (2nd gen);2;2002-03-20 00:00:00;2008-07-26 03:41:44
208;2001-10-23 00:00:00;28;iPod introduced 5GB;1;2001-10-23 00:00:00;2008-07-26 03:41:44
209;2004-10-26 00:00:00;30;New iPod photo announced, shipping now, colour screen  to display photos, syncs photos via iTunes (mac+pc), 60GB US$599;5;2004-10-26 00:00:00;2008-07-26 03:41:44
210;2004-08-31 00:00:00;31;All  New G5 iMac unvailable (Paris Expo) 1.6GHz-1.8G, S-ATA,  AGP 8x, shipping mid Sept;2;2004-08-31 00:00:00;2008-07-26 03:41:44
211;2003-11-18 00:00:00;31;New  20" iMac Announced;3;2003-11-18 00:00:00;2008-07-26 03:41:44
212;2003-09-08 00:00:00;31;iMac 1.25GHz, USB2.0, 333Mhz DDR memory;3;2003-09-08 00:00:00;2008-07-26 03:41:44
213;2003-03-18 00:00:00;31;Original iMac removed from US Apple Store;5;2003-03-18 00:00:00;2008-07-26 03:41:44
214;2003-02-04 00:00:00;31;iMac update - speed bumps, 17" on 2 models, DDR SDRAM;3;2003-02-04 00:00:00;2008-07-26 03:41:44
215;2002-07-17 00:00:00;31;iMac 17" high-end model is unveiled;3;2002-07-17 00:00:00;2008-07-26 03:41:44
216;2002-01-28 00:00:00;31;LCD iMacs begin shipping;5;2002-01-28 00:00:00;2008-07-26 03:41:44
217;2002-01-07 00:00:00;31;New LCD iMac unveiled MWSF;2;2002-01-07 00:00:00;2008-07-26 03:41:44
218;2004-04-13 00:00:00;32;eMac 1.25GHtz, USB2.0, DDR 333Mhz RAM, 8x Superdrive;3;2004-04-13 00:00:00;2008-07-26 03:41:44
219;2003-10-22 00:00:00;32;Price cut low end now US$799 (combo drive);5;2003-10-22 00:00:00;2008-07-26 03:41:44
220;2003-05-06 00:00:00;32;eMac 1GHtz + Airport Extreme;3;2003-05-06 00:00:00;2008-07-26 03:41:44
221;2003-02-04 00:00:00;32;Price cuts (no update to product) low end now US$999;5;2003-02-04 00:00:00;2008-07-26 03:41:44
222;2002-08-13 00:00:00;32;eMac now comes with SuperDrive;3;2002-08-13 00:00:00;2008-07-26 03:41:44
223;2002-06-04 00:00:00;32;eMac  now available to consumers;3;2002-06-04 00:00:00;2008-07-26 03:41:44
224;2002-04-29 00:00:00;32;eMac introduced, G4 700MHz (education only);1;2002-04-29 00:00:00;2008-07-26 03:41:44
225;2004-10-19 00:00:00;33;G4  iBooks updates, Airport Extreme standard, 12" now US$999;3;2004-10-19 00:00:00;2008-07-26 03:41:44
226;2004-04-19 00:00:00;33;G4  iBooks updates, superdrive option on 14", upto 1.25GB RAM,  upto 1.2GHz;3;2004-04-19 00:00:00;2008-07-26 03:41:44
227;2003-10-22 00:00:00;33;New G4 iBooks, similar form, slot loading optical drive, USB2, upto 1GHz;2;2003-10-22 00:00:00;2008-07-26 03:41:44
228;2003-04-22 00:00:00;33;Minor speed bump;3;2003-04-22 00:00:00;2008-07-26 03:41:44
229;2003-01-07 00:00:00;33;14.1" US$100  price cut;5;2003-01-07 00:00:00;2008-07-26 03:41:44
230;2002-11-06 00:00:00;33;Updated  to 700-800Mhz & US$200 price cut;3;2002-11-06 00:00:00;2008-07-26 03:41:44
231;2002-05-20 00:00:00;33;Overall update - processor, hard drive, video memory etc;3;2002-05-20 00:00:00;2008-07-26 03:41:44
232;2002-01-07 00:00:00;33;14 inch iBook announced MWSF;2;2002-01-07 00:00:00;2008-07-26 03:41:44
233;2001-10-16 00:00:00;33;Updated  iBook G3 500 & 600MHz announced;3;2001-10-16 00:00:00;2008-07-26 03:41:44
234;2001-05-01 00:00:00;33;New  iBook unveiled: 12.1" Display, 500Mhz G3;2;2001-05-01 00:00:00;2008-07-26 03:41:44
235;2004-10-19 00:00:00;6;New  low-end Single 1.8GHz model introduced US$1499;4;2004-10-19 00:00:00;2008-07-26 03:41:44
236;2004-06-09 00:00:00;6;New  All Dual lineup, Dual 1.8 US$1999, Dual 2.0 US$2499, Dual 2.5 (liquid cooling) US$2999;3;2004-06-09 00:00:00;2008-07-26 03:41:44
